cds-WP_004041552.1	0
cds-WP_004041554.1	2
cds-WP_004041556.1	7
cds-WP_004041557.1	3
cds-WP_004041558.1	11
cds-WP_004041559.1	2
cds-WP_004041560.1	5
cds-WP_004041561.1	0
cds-WP_004041562.1	0
cds-WP_004041563.1	6
cds-WP_004041564.1	0
cds-WP_004041565.1	2
cds-WP_004041566.1	59
cds-WP_004041567.1	4
cds-WP_004041568.1	6
cds-WP_004041569.1	186
cds-WP_004041570.1	15
cds-WP_004041571.1	1
cds-WP_004041572.1	1
cds-WP_004041574.1	9
cds-WP_004041575.1	7
cds-WP_004041576.1	8
cds-WP_004041577.1	1
cds-WP_004041578.1	1
cds-WP_004041579.1	14
cds-WP_004041580.1	13
cds-WP_004041581.1	15
cds-WP_004041582.1	1
cds-WP_004041583.1	13
cds-WP_004041584.1	5
cds-WP_004041585.1	8
cds-WP_004041586.1	11
cds-WP_004041587.1	1
cds-WP_004041589.1	12
cds-WP_004041590.1	10
cds-WP_004041591.1	1
cds-WP_004041592.1	15
cds-WP_004041593.1	4
cds-WP_004041594.1	13
cds-WP_004041595.1	21
cds-WP_004041596.1	4
cds-WP_004041597.1	4
cds-WP_004041598.1	142
cds-WP_004041601.1	36
cds-WP_004041602.1	1
cds-WP_004041603.1	35
cds-WP_004041604.1	4
cds-WP_004041605.1	0
cds-WP_004041606.1	1
cds-WP_004041607.1	1
cds-WP_004041608.1	1
cds-WP_004041610.1	2
cds-WP_004041611.1	0
cds-WP_004041612.1	7
cds-WP_004041613.1	3
cds-WP_004041615.1	6
cds-WP_004041616.1	65
cds-WP_004041617.1	13
cds-WP_004041618.1	1
cds-WP_004041619.1	8
cds-WP_004041621.1	4
cds-WP_004041622.1	0
cds-WP_004041623.1	0
cds-WP_004041624.1	1
cds-WP_004041625.1	2
cds-WP_004041626.1	1
cds-WP_004041629.1	38
cds-WP_004041630.1	3
cds-WP_004041631.1	0
cds-WP_004041632.1	7
cds-WP_004041633.1	1
cds-WP_004041634.1	177
cds-WP_004041635.1	10
cds-WP_004041636.1	6
cds-WP_004041637.1	6
cds-WP_004041638.1	12
cds-WP_004041639.1	28
cds-WP_004041640.1	624
cds-WP_004041641.1	15
cds-WP_004041642.1	16
cds-WP_004041643.1	17
cds-WP_004041644.1	3
cds-WP_004041645.1	5
cds-WP_004041646.1	8
cds-WP_004041648.1	0
cds-WP_004041650.1	0
cds-WP_004041651.1	1
cds-WP_004041652.1	0
cds-WP_004041653.1	1
cds-WP_004041654.1	0
cds-WP_004041655.1	0
cds-WP_004041656.1	0
cds-WP_004041657.1	1
cds-WP_004041658.1	0
cds-WP_004041659.1	16
cds-WP_004041660.1	5
cds-WP_004041662.1	2
cds-WP_004041663.1	7
cds-WP_004041664.1	2
cds-WP_004041665.1	1
cds-WP_004041667.1	0
cds-WP_004041668.1	3
cds-WP_004041669.1	0
cds-WP_004041676.1	3
cds-WP_004041677.1	0
cds-WP_004041680.1	1
cds-WP_004041681.1	5
cds-WP_004041683.1	10
cds-WP_004041684.1	27
cds-WP_004041685.1	6
cds-WP_004041686.1	8
cds-WP_004041687.1	4
cds-WP_004041688.1	1
cds-WP_004041689.1	2
cds-WP_004041690.1	2
cds-WP_004041691.1	9
cds-WP_004041692.1	2
cds-WP_004041693.1	7
cds-WP_004041694.1	7
cds-WP_004041695.1	15
cds-WP_004041697.1	1
cds-WP_004041698.1	3
cds-WP_004041699.1	5
cds-WP_004041700.1	6
cds-WP_004041701.1	0
cds-WP_004041702.1	3
cds-WP_004041703.1	0
cds-WP_004041704.1	2
cds-WP_004041708.1	10
cds-WP_004041710.1	23
cds-WP_004041712.1	9
cds-WP_004041714.1	5
cds-WP_004041716.1	2
cds-WP_004041717.1	29
cds-WP_004041718.1	0
cds-WP_004041719.1	9
cds-WP_004041720.1	6
cds-WP_004041722.1	6
cds-WP_004041725.1	2
cds-WP_004041727.1	0
cds-WP_004041728.1	1
cds-WP_004041729.1	3
cds-WP_004041730.1	19
cds-WP_004041731.1	7
cds-WP_004041732.1	0
cds-WP_004041733.1	9
cds-WP_004041735.1	3
cds-WP_004041736.1	10
cds-WP_004041737.1	2
cds-WP_004041738.1	3
cds-WP_004041739.1	10
cds-WP_004041740.1	69
cds-WP_004041741.1	6
cds-WP_004041743.1	6
cds-WP_004041744.1	5
cds-WP_004041746.1	10
cds-WP_004041747.1	3
cds-WP_004041748.1	2
cds-WP_004041749.1	10
cds-WP_004041750.1	2
cds-WP_004041751.1	13
cds-WP_004041752.1	16
cds-WP_004041753.1	99
cds-WP_004041755.1	6
cds-WP_004041756.1	23
cds-WP_004041757.1	2
cds-WP_004041758.1	1
cds-WP_004041759.1	2
cds-WP_004041760.1	7
cds-WP_004041761.1	3
cds-WP_004041762.1	36
cds-WP_004041763.1	1
cds-WP_004041766.1	7
cds-WP_004041767.1	4
cds-WP_004041768.1	5
cds-WP_004041769.1	7
cds-WP_004041770.1	1
cds-WP_004041771.1	2
cds-WP_004041772.1	0
cds-WP_004041773.1	3
cds-WP_004041774.1	4
cds-WP_004041775.1	24
cds-WP_004041776.1	12
cds-WP_004041777.1	14
cds-WP_004041778.1	11
cds-WP_004041779.1	0
cds-WP_004041780.1	2
cds-WP_004041783.1	10
cds-WP_004041784.1	10
cds-WP_004041785.1	0
cds-WP_004041786.1	2
cds-WP_004041787.1	1
cds-WP_004041788.1	14
cds-WP_004041789.1	3
cds-WP_004041792.1	0
cds-WP_004041794.1	0
cds-WP_004041795.1	31
cds-WP_004041796.1	35
cds-WP_004041797.1	9
cds-WP_004041799.1	18
cds-WP_004041800.1	14
cds-WP_004041801.1	2
cds-WP_004041802.1	15
cds-WP_004041803.1	2
cds-WP_004041804.1	0
cds-WP_004041805.1	5
cds-WP_004041806.1	8
cds-WP_004041807.1	1
cds-WP_004041808.1	2
cds-WP_004041809.1	15
cds-WP_004041810.1	3
cds-WP_004041812.1	2
cds-WP_004041813.1	5
cds-WP_004041814.1	0
cds-WP_004041815.1	0
cds-WP_004041816.1	5
cds-WP_004041817.1	0
cds-WP_004041818.1	3
cds-WP_004041819.1	5
cds-WP_004041820.1	8
cds-WP_004041821.1	4
cds-WP_004041822.1	2
cds-WP_004041823.1	3
cds-WP_004041824.1	7
cds-WP_004041825.1	6
cds-WP_004041826.1	68
cds-WP_004041827.1	0
cds-WP_004041828.1	0
cds-WP_004041829.1	1
cds-WP_004041830.1	1
cds-WP_004041831.1	5
cds-WP_004041834.1	11
cds-WP_004041835.1	151
cds-WP_004041836.1	1
cds-WP_004041838.1	3
cds-WP_004041839.1	1
cds-WP_004041840.1	18
cds-WP_004041841.1	24
cds-WP_004041843.1	10
cds-WP_004041844.1	4
cds-WP_004041845.1	4
cds-WP_004041846.1	1
cds-WP_004041847.1	8
cds-WP_004041848.1	1
cds-WP_004041849.1	1
cds-WP_004041850.1	0
cds-WP_004041851.1	5
cds-WP_004041852.1	16
cds-WP_004041853.1	5
cds-WP_004041854.1	5
cds-WP_004041855.1	40
cds-WP_004041856.1	355
cds-WP_004041859.1	33
cds-WP_004041860.1	18
cds-WP_004041861.1	19
cds-WP_004041864.1	7
cds-WP_004041865.1	0
cds-WP_004041866.1	0
cds-WP_004041867.1	1
cds-WP_004041868.1	0
cds-WP_004041869.1	3
cds-WP_004041870.1	11
cds-WP_004041871.1	1
cds-WP_004041872.1	21
cds-WP_004041873.1	401
cds-WP_004041874.1	10
cds-WP_004041875.1	0
cds-WP_004041876.1	1
cds-WP_004041878.1	8
cds-WP_004041879.1	8
cds-WP_004041880.1	9
cds-WP_004041881.1	0
cds-WP_004041882.1	2
cds-WP_004041883.1	2
cds-WP_004041887.1	2
cds-WP_004041889.1	7
cds-WP_004041891.1	1
cds-WP_004041892.1	13
cds-WP_004041893.1	0
cds-WP_004041894.1	3
cds-WP_004041895.1	12
cds-WP_004041896.1	0
cds-WP_004041897.1	3
cds-WP_004041898.1	0
cds-WP_004041899.1	9
cds-WP_004041900.1	0
cds-WP_004041901.1	22
cds-WP_004041902.1	4
cds-WP_004041903.1	8
cds-WP_004041905.1	1
cds-WP_004041906.1	2
cds-WP_004041907.1	3
cds-WP_004041908.1	0
cds-WP_004041909.1	3
cds-WP_004041910.1	1
cds-WP_004041911.1	0
cds-WP_004041912.1	1
cds-WP_004041915.1	2
cds-WP_004041916.1	9
cds-WP_004041917.1	2
cds-WP_004041918.1	2
cds-WP_004041919.1	0
cds-WP_004041920.1	2
cds-WP_004041921.1	0
cds-WP_004041922.1	129
cds-WP_004041923.1	0
cds-WP_004041925.1	4
cds-WP_004041926.1	1
cds-WP_004041927.1	5
cds-WP_004041928.1	0
cds-WP_004041930.1	0
cds-WP_004041932.1	4
cds-WP_004041933.1	1
cds-WP_004041934.1	0
cds-WP_004041935.1	5
cds-WP_004041937.1	5
cds-WP_004041938.1	11
cds-WP_004041939.1	4
cds-WP_004041940.1	7
cds-WP_004041941.1	5
cds-WP_004041942.1	0
cds-WP_004041944.1	1
cds-WP_004041945.1	1
cds-WP_004041946.1	2
cds-WP_004041947.1	218
cds-WP_004041948.1	4
cds-WP_004041949.1	20
cds-WP_004041950.1	13
cds-WP_004041951.1	17
cds-WP_004041952.1	3
cds-WP_004041953.1	8
cds-WP_004041954.1	14
cds-WP_004041957.1	7
cds-WP_004041958.1	9
cds-WP_004041959.1	47
cds-WP_004041961.1	1
cds-WP_004041963.1	9
cds-WP_004041964.1	25
cds-WP_004041965.1	3
cds-WP_004041966.1	3
cds-WP_004041967.1	3
cds-WP_004041968.1	0
cds-WP_004041970.1	6
cds-WP_004041971.1	6
cds-WP_004041972.1	4
cds-WP_004041973.1	0
cds-WP_004041975.1	1
cds-WP_004041976.1	1
cds-WP_004041977.1	5
cds-WP_004041978.1	20
cds-WP_004041979.1	2
cds-WP_004041980.1	1
cds-WP_004041981.1	3
cds-WP_004041982.1	1
cds-WP_004041983.1	0
cds-WP_004041985.1	1
cds-WP_004041986.1	0
cds-WP_004041987.1	0
cds-WP_004041988.1	0
cds-WP_004041989.1	0
cds-WP_004041990.1	0
cds-WP_004041991.1	1
cds-WP_004041992.1	0
cds-WP_004041993.1	0
cds-WP_004041998.1	0
cds-WP_004042001.1	0
cds-WP_004042002.1	1
cds-WP_004042003.1	0
cds-WP_004042004.1	0
cds-WP_004042005.1	0
cds-WP_004042006.1	2
cds-WP_004042007.1	1
cds-WP_004042008.1	0
cds-WP_004042009.1	3
cds-WP_004042010.1	11
cds-WP_004042011.1	2
cds-WP_004042012.1	1
cds-WP_004042013.1	4
cds-WP_004042014.1	10
cds-WP_004042015.1	8
cds-WP_004042016.1	0
cds-WP_004042017.1	0
cds-WP_004042018.1	1
cds-WP_004042019.1	0
cds-WP_004042020.1	0
cds-WP_004042021.1	19
cds-WP_004042022.1	2
cds-WP_004042023.1	3
cds-WP_004042025.1	0
cds-WP_004042026.1	0
cds-WP_004042027.1	0
cds-WP_004042028.1	4
cds-WP_004042029.1	4
cds-WP_004042030.1	1
cds-WP_004042031.1	1
cds-WP_004042032.1	1
cds-WP_004042033.1	106
cds-WP_004042034.1	0
cds-WP_004042036.1	130
cds-WP_004042038.1	7
cds-WP_004042039.1	29
cds-WP_004042040.1	3
cds-WP_004042042.1	0
cds-WP_004042044.1	44
cds-WP_004042045.1	5
cds-WP_004042046.1	0
cds-WP_004042048.1	0
cds-WP_004042050.1	1
cds-WP_004042054.1	1
cds-WP_004042058.1	0
cds-WP_004042059.1	1
cds-WP_004042060.1	4
cds-WP_004042061.1	5
cds-WP_004042063.1	3
cds-WP_004042064.1	14
cds-WP_004042065.1	2
cds-WP_004042066.1	33
cds-WP_004042067.1	22
cds-WP_004042069.1	0
cds-WP_004042070.1	0
cds-WP_004042071.1	0
cds-WP_004042072.1	0
cds-WP_004042073.1	0
cds-WP_004042074.1	0
cds-WP_004042075.1	12
cds-WP_004042076.1	1
cds-WP_004042077.1	1
cds-WP_004042078.1	5
cds-WP_004042080.1	6
cds-WP_004042081.1	0
cds-WP_004042082.1	4
cds-WP_004042083.1	7
cds-WP_004042084.1	0
cds-WP_004042085.1	2
cds-WP_004042086.1	13
cds-WP_004042087.1	2
cds-WP_004042088.1	0
cds-WP_004042089.1	1
cds-WP_004042090.1	2
cds-WP_004042091.1	0
cds-WP_004042092.1	9
cds-WP_004042093.1	1
cds-WP_004042094.1	3
cds-WP_004042095.1	9
cds-WP_004042096.1	27
cds-WP_004042098.1	1
cds-WP_004042099.1	4
cds-WP_004042100.1	1
cds-WP_004042101.1	6
cds-WP_004042102.1	1
cds-WP_004042103.1	0
cds-WP_004042105.1	2
cds-WP_004042106.1	17
cds-WP_004042107.1	2
cds-WP_004042108.1	10
cds-WP_004042109.1	16
cds-WP_004042110.1	4
cds-WP_004042111.1	5
cds-WP_004042112.1	0
cds-WP_004042113.1	0
cds-WP_004042114.1	7
cds-WP_004042115.1	55
cds-WP_004042117.1	89
cds-WP_004042118.1	9
cds-WP_004042119.1	0
cds-WP_004042120.1	1
cds-WP_004042121.1	6
cds-WP_004042122.1	9
cds-WP_004042123.1	4
cds-WP_004042124.1	0
cds-WP_004042125.1	1
cds-WP_004042126.1	5
cds-WP_004042127.1	3
cds-WP_004042128.1	130
cds-WP_004042129.1	1
cds-WP_004042130.1	70
cds-WP_004042131.1	51
cds-WP_004042134.1	1
cds-WP_004042135.1	7
cds-WP_004042136.1	4
cds-WP_004042137.1	5
cds-WP_004042138.1	0
cds-WP_004042142.1	0
cds-WP_004042143.1	6
cds-WP_004042144.1	4
cds-WP_004042145.1	0
cds-WP_004042147.1	0
cds-WP_004042148.1	0
cds-WP_004042149.1	8
cds-WP_004042150.1	0
cds-WP_004042151.1	0
cds-WP_004042153.1	1
cds-WP_004042154.1	2
cds-WP_004042159.1	0
cds-WP_004042160.1	0
cds-WP_004042166.1	0
cds-WP_004042167.1	2
cds-WP_004042168.1	0
cds-WP_004042169.1	0
cds-WP_004042170.1	0
cds-WP_004042171.1	0
cds-WP_004042172.1	0
cds-WP_004042173.1	0
cds-WP_004042175.1	0
cds-WP_004042177.1	6
cds-WP_004042178.1	0
cds-WP_004042179.1	1
cds-WP_004042185.1	0
cds-WP_004042186.1	5
cds-WP_004042188.1	2
cds-WP_004042190.1	5
cds-WP_004042193.1	3
cds-WP_004042194.1	4
cds-WP_004042195.1	9
cds-WP_004042196.1	3
cds-WP_004042197.1	1
cds-WP_004042199.1	14
cds-WP_004042200.1	12
cds-WP_004042201.1	1
cds-WP_004042202.1	1
cds-WP_004042203.1	35
cds-WP_004042204.1	10
cds-WP_004042205.1	5
cds-WP_004042206.1	5
cds-WP_004042207.1	10
cds-WP_004042208.1	5
cds-WP_004042209.1	1
cds-WP_004042210.1	5
cds-WP_004042211.1	8
cds-WP_004042213.1	15
cds-WP_004042215.1	1
cds-WP_004042216.1	4
cds-WP_004042217.1	8
cds-WP_004042218.1	0
cds-WP_004042219.1	2
cds-WP_004042220.1	1
cds-WP_004042221.1	1
cds-WP_004042222.1	12
cds-WP_004042223.1	12
cds-WP_004042224.1	2
cds-WP_004042225.1	5
cds-WP_004042226.1	32
cds-WP_004042227.1	55
cds-WP_004042228.1	4
cds-WP_004042229.1	11
cds-WP_004042230.1	2
cds-WP_004042231.1	2
cds-WP_004042232.1	14
cds-WP_004042233.1	0
cds-WP_004042234.1	6
cds-WP_004042235.1	43
cds-WP_004042237.1	5
cds-WP_004042238.1	12
cds-WP_004042239.1	3
cds-WP_004042242.1	13
cds-WP_004042244.1	12
cds-WP_004042246.1	2
cds-WP_004042247.1	1
cds-WP_004042248.1	2
cds-WP_004042249.1	0
cds-WP_004042250.1	8
cds-WP_004042251.1	1
cds-WP_004042252.1	4
cds-WP_004042253.1	5
cds-WP_004042254.1	2
cds-WP_004042255.1	6
cds-WP_004042256.1	4
cds-WP_004042257.1	0
cds-WP_004042258.1	2
cds-WP_004042259.1	3
cds-WP_004042260.1	2
cds-WP_004042261.1	8
cds-WP_004042262.1	41
cds-WP_004042263.1	11
cds-WP_004042264.1	3
cds-WP_004042265.1	5
cds-WP_004042266.1	2
cds-WP_004042267.1	12
cds-WP_004042268.1	12
cds-WP_004042269.1	80
cds-WP_004042270.1	10
cds-WP_004042271.1	3
cds-WP_004042272.1	12
cds-WP_004042273.1	377
cds-WP_004042274.1	2
cds-WP_004042275.1	5
cds-WP_004042276.1	1
cds-WP_004042277.1	3
cds-WP_004042278.1	1
cds-WP_004042279.1	0
cds-WP_004042280.1	2
cds-WP_004042283.1	0
cds-WP_004042284.1	40
cds-WP_004042285.1	1
cds-WP_004042286.1	2
cds-WP_004042287.1	1
cds-WP_004042288.1	1
cds-WP_004042289.1	2
cds-WP_004042290.1	12
cds-WP_004042291.1	3
cds-WP_004042292.1	1
cds-WP_004042293.1	4
cds-WP_004042294.1	0
cds-WP_004042295.1	1
cds-WP_004042296.1	0
cds-WP_004042297.1	3
cds-WP_004042298.1	2
cds-WP_004042299.1	7
cds-WP_004042300.1	1
cds-WP_004042301.1	16
cds-WP_004042302.1	14
cds-WP_004042303.1	0
cds-WP_004042304.1	4
cds-WP_004042305.1	2
cds-WP_004042306.1	25
cds-WP_004042307.1	18
cds-WP_004042308.1	12
cds-WP_004042310.1	1
cds-WP_004042311.1	0
cds-WP_004042312.1	4
cds-WP_004042313.1	15
cds-WP_004042314.1	17
cds-WP_004042315.1	0
cds-WP_004042317.1	7
cds-WP_004042318.1	4
cds-WP_004042320.1	2
cds-WP_004042321.1	10
cds-WP_004042323.1	4
cds-WP_004042325.1	14
cds-WP_004042326.1	28
cds-WP_004042327.1	59
cds-WP_004042328.1	4
cds-WP_004042329.1	16
cds-WP_004042331.1	5
cds-WP_004042333.1	16
cds-WP_004042340.1	1
cds-WP_004042345.1	12
cds-WP_004042347.1	0
cds-WP_004042348.1	10
cds-WP_004042350.1	5
cds-WP_004042352.1	0
cds-WP_004042355.1	4
cds-WP_004042357.1	11
cds-WP_004042359.1	17
cds-WP_004042360.1	37
cds-WP_004042362.1	0
cds-WP_004042365.1	1
cds-WP_004042367.1	1
cds-WP_004042369.1	0
cds-WP_004042371.1	1
cds-WP_004042373.1	0
cds-WP_004042374.1	6
cds-WP_004042375.1	1
cds-WP_004042376.1	10
cds-WP_004042381.1	17
cds-WP_004042383.1	6
cds-WP_004042398.1	6
cds-WP_004042400.1	1
cds-WP_004042402.1	20
cds-WP_004042404.1	3
cds-WP_004042406.1	5
cds-WP_004042408.1	0
cds-WP_004042410.1	0
cds-WP_004042412.1	14
cds-WP_004042417.1	13
cds-WP_004042419.1	0
cds-WP_004042421.1	2
cds-WP_004042422.1	0
cds-WP_004042423.1	2
cds-WP_004042424.1	0
cds-WP_004042426.1	2
cds-WP_004042428.1	5
cds-WP_004042430.1	3
cds-WP_004042431.1	1
cds-WP_004042434.1	8
cds-WP_004042436.1	24
cds-WP_004042439.1	1
cds-WP_004042445.1	1
cds-WP_004042448.1	5
cds-WP_004042450.1	0
cds-WP_004042452.1	2
cds-WP_004042454.1	7
cds-WP_004042456.1	16
cds-WP_004042457.1	4
cds-WP_004042459.1	2
cds-WP_004042461.1	6
cds-WP_004042463.1	2
cds-WP_004042465.1	15
cds-WP_004042467.1	6
cds-WP_004042470.1	7
cds-WP_004042471.1	6
cds-WP_004042473.1	3
cds-WP_004042475.1	1
cds-WP_004042477.1	1
cds-WP_004042482.1	0
cds-WP_004042483.1	6
cds-WP_004042484.1	6
cds-WP_004042485.1	5
cds-WP_004042487.1	2
cds-WP_004042489.1	2
cds-WP_004042491.1	4
cds-WP_004042493.1	7
cds-WP_004042494.1	7
cds-WP_004042496.1	13
cds-WP_004042498.1	6
cds-WP_004042499.1	6
cds-WP_004042501.1	17
cds-WP_004042504.1	5
cds-WP_004042506.1	1
cds-WP_004042510.1	2
cds-WP_004042512.1	43
cds-WP_004042518.1	3
cds-WP_004042521.1	1
cds-WP_004042523.1	4
cds-WP_004042524.1	0
cds-WP_004042526.1	3
cds-WP_004042529.1	14
cds-WP_004042531.1	0
cds-WP_004042533.1	4
cds-WP_004042535.1	2
cds-WP_004042539.1	8
cds-WP_004042542.1	5
cds-WP_004042543.1	9
cds-WP_004042554.1	10
cds-WP_004042558.1	209
cds-WP_004042560.1	1
cds-WP_004042563.1	1
cds-WP_004042565.1	4
cds-WP_004042567.1	1
cds-WP_004042571.1	8
cds-WP_004042575.1	1
cds-WP_004042581.1	2
cds-WP_004042587.1	0
cds-WP_004042589.1	3
cds-WP_004042591.1	7
cds-WP_004042593.1	0
cds-WP_004042597.1	2
cds-WP_004042600.1	23
cds-WP_004042603.1	0
cds-WP_004042606.1	12
cds-WP_004042608.1	1
cds-WP_004042610.1	3
cds-WP_004042612.1	5
cds-WP_004042614.1	0
cds-WP_004042616.1	13
cds-WP_004042618.1	13
cds-WP_004042620.1	2429
cds-WP_004042623.1	3
cds-WP_004042625.1	0
cds-WP_004042626.1	0
cds-WP_004042629.1	4
cds-WP_004042630.1	6
cds-WP_004042632.1	4
cds-WP_004042635.1	5
cds-WP_004042637.1	10
cds-WP_004042638.1	5
cds-WP_004042640.1	2
cds-WP_004042643.1	1
cds-WP_004042645.1	2
cds-WP_004042648.1	1
cds-WP_004042650.1	3
cds-WP_004042652.1	15
cds-WP_004042654.1	3
cds-WP_004042655.1	1
cds-WP_004042656.1	12
cds-WP_004042657.1	0
cds-WP_004042658.1	49
cds-WP_004042661.1	22
cds-WP_004042663.1	7
cds-WP_004042666.1	3
cds-WP_004042667.1	1
cds-WP_004042670.1	1
cds-WP_004042674.1	2
cds-WP_004042676.1	0
cds-WP_004042678.1	2
cds-WP_004042680.1	2
cds-WP_004042684.1	1
cds-WP_004042686.1	3
cds-WP_004042688.1	2
cds-WP_004042691.1	2
cds-WP_004042693.1	10
cds-WP_004042699.1	8
cds-WP_004042701.1	5
cds-WP_004042703.1	2
cds-WP_004042705.1	4
cds-WP_004042707.1	8
cds-WP_004042710.1	5
cds-WP_004042712.1	4
cds-WP_004042714.1	1
cds-WP_004042717.1	3
cds-WP_004042719.1	5
cds-WP_004042720.1	8
cds-WP_004042721.1	55
cds-WP_004042722.1	8
cds-WP_004042726.1	6
cds-WP_004042728.1	1
cds-WP_004042731.1	7
cds-WP_004042733.1	4
cds-WP_004042736.1	2
cds-WP_004042738.1	1
cds-WP_004042739.1	3
cds-WP_004042741.1	3
cds-WP_004042743.1	1
cds-WP_004042745.1	1
cds-WP_004042747.1	5
cds-WP_004042749.1	4
cds-WP_004042751.1	1
cds-WP_004042753.1	10
cds-WP_004042756.1	4
cds-WP_004042758.1	5
cds-WP_004042760.1	2
cds-WP_004042761.1	3
cds-WP_004042762.1	0
cds-WP_004042763.1	7
cds-WP_004042764.1	5
cds-WP_004042765.1	5
